url,final_url,reachable,status,error,title,construction,density,sections,media_count,hero_signal,grid_signal,card_signal,bento_signal,frame_signal,motion_signal,video_signal,lazy_signal,responsive_image_signal,has_viewport,ratio_mix
https://www.elapse.ai/,https://ideaape.com/,True,200,,IdeaApe - AI Market Research for Effective Brand Strategy,sectioned,medium,8,18,False,True,True,True,False,True,False,True,True,True,{}
https://www.davidanthonychenault.com/,https://www.davidanthonychenault.com/,True,200,,The Edge of Design | David Anthony Chenault,editorial_freeform,medium,1,16,True,True,False,False,False,True,True,True,True,True,{}
https://dokument.studio/,https://dokument.studio/,True,200,,"Dokument Studio - Brand Design Archive, Berlin",app-shell_or_js,low,0,4,False,False,False,False,True,True,False,False,False,True,"{""square-ish"": 4}"
https://knob.design/,https://knob.design/,True,200,,KNOB / k.no.b.1 / Low Profile Mechanical Keyboard,app-shell_or_js,medium,0,9,False,True,False,False,True,True,True,True,True,True,"{""ultrawide"": 2, ""square-ish"": 4, ""landscape"": 1, ""portrait"": 1}"
https://robertborghesi.is/,https://robertborghesi.is/,True,200,,Robert Borghesi — Creative Dev,editorial_freeform,high,3,31,True,True,False,False,False,True,False,False,True,True,{}
https://brilliant.xyz/,https://brilliant.xyz/,True,200,,Brilliant Labs,app-shell_or_js,high,0,65,True,True,True,False,False,False,True,True,True,True,"{""ultrawide"": 29, ""landscape"": 21, ""square-ish"": 13, ""portrait"": 1}"
https://www.somefolk.co/,https://somefolk.co/,True,200,,Somefolk® Digital Goods | SF.CO | Made in London,sectioned,medium,6,17,True,True,False,False,False,True,True,True,True,True,{}
https://jessicamillearchitecte.com/,https://jessicamillearchitecte.com/,True,200,,Jessica Mille,editorial_freeform,low,0,0,False,False,False,False,False,False,False,False,False,True,{}
https://www.halo-lab.com/,https://www.halo-lab.com/,True,200,,Custom Design and Development Services — Halo Lab,sectioned,high,10,153,True,True,True,False,False,True,True,True,True,True,"{""landscape"": 2, ""square-ish"": 41}"
https://jeffkoonsmoonphases.com/,https://jeffkoonsmoonphases.com/,True,200,,Jeff Koons Moon Phases,sectioned,medium,8,18,False,False,False,False,False,False,True,True,True,True,"{""square-ish"": 10, ""landscape"": 1}"
https://www.oda.services/,https://www.oda.services/,True,200,,ODA ® Office for Design Affairs,editorial_freeform,low,0,0,False,False,False,False,False,False,False,False,False,True,{}
https://modul.es/,https://modul.es/,True,200,,Modules,editorial_freeform,low,0,1,False,False,False,False,False,False,False,False,True,True,"{""landscape"": 1}"
https://vercel.com/ship,https://vercel.com/ship,True,200,,Vercel Ship 26 in San Francisco | October 15,sectioned,high,7,81,True,True,False,False,False,True,False,True,True,True,"{""square-ish"": 23, ""landscape"": 20, ""portrait"": 2, ""ultrawide"": 24}"
https://www.sageeast.com/,https://www.sageeast.com/,True,200,,Sage East -  NYC + LA Photographer,editorial_freeform,high,0,36,True,True,False,False,False,True,True,True,False,True,{}
https://integrated-reasoning.com/,https://integrated-reasoning.com/,True,200,,Home - Integrated Reasoning,sectioned,medium,8,5,True,False,False,False,False,False,False,False,False,True,{}
https://www.metalab.com/,https://www.metalab.com/,True,200,,Metalab | We make interfaces,editorial_freeform,low,1,1,False,False,False,False,False,True,False,False,False,True,"{""landscape"": 1}"
https://nikitalabutin.com/,https://nikitalabutin.com/,False,404,HTTPError,,,,,,,,,,,,,,,,
https://www.ithacaprotocol.io/,https://www.ithacaprotocol.io/,True,200,,"Ithaca Non-Custodial, Composable Option Protocol",editorial_freeform,low,0,0,False,False,False,False,False,False,False,False,False,True,{}
https://knowmore.so/,https://knowmore.so/,False,,URLError: <urlopen error [Errno -2] Name or service not known>,,,,,,,,,,,,,,,,
https://www.noon.ai/,https://www.noon.ai/,True,200,,Noon | AI Recruiting Agent That Sources Candidates For You,sectioned,high,17,181,False,True,False,False,False,True,True,True,True,True,"{""square-ish"": 16, ""landscape"": 1, ""ultrawide"": 2}"
https://studio.ai/,https://studio.ai/,True,200,,StudioAI | Design x AI,editorial_freeform,low,0,0,False,False,False,False,False,True,False,False,False,True,{}
https://pp-fragment.com/,https://pp-fragment.com/,True,200,,Fŕaǥmeńť | Pangram Pangram® Foundry + Locomotive®,editorial_freeform,high,3,56,True,False,False,False,False,False,False,False,False,True,"{""square-ish"": 49, ""portrait"": 7}"
https://www.unicorn.studio/,https://www.unicorn.studio/,True,200,,Unicorn Studio — Craft Interactive Graphics that Ship,editorial_freeform,low,0,0,False,False,False,False,False,True,False,False,False,True,{}
https://www.eleveight.supply/,https://www.eleveight.supply/,True,200,,Eleveight Supply,app-shell_or_js,high,0,38,False,True,False,False,True,True,False,True,True,True,"{""ultrawide"": 1, ""portrait"": 4, ""landscape"": 16, ""square-ish"": 17}"
https://wearegradient.net/,https://www.wearegradient.net/,True,200,,Gradient® A Type Design Agency – Gradient® A Type Design Agency,app-shell_or_js,high,0,36,False,True,False,True,False,False,True,False,True,True,{}
https://www.september.works/,https://www.september.works/,True,200,,September Works,sectioned,high,6,61,False,True,True,False,False,False,False,False,True,True,{}
https://keywordsai.co/,https://www.respan.ai/,True,200,,Respan | LLM Engineering Platform,sectioned,high,6,133,False,True,True,False,False,True,False,True,True,True,"{""square-ish"": 79}"
https://frame.io/v4,https://frame.io/v4,True,200,,Frame.io | Introducing Frame.io Version 4,sectioned,high,13,911,False,False,False,False,True,False,True,True,True,True,"{""landscape"": 8, ""portrait"": 18, ""square-ish"": 10, ""ultrawide"": 8}"
https://www.pacolui.com/,https://www.pacolui.com/,True,200,,Paco Lui — Product Designer,editorial_freeform,high,0,33,False,False,False,False,True,True,True,True,False,True,{}
https://kaisermann.me/,https://kaisermann.me/,True,200,,kaisermann | web engineer,editorial_freeform,low,0,0,False,True,False,False,False,True,False,False,False,True,{}
https://flareum.io/,https://flareum.io/,True,200,,Flareum - Design System Builder,editorial_freeform,low,0,0,False,False,False,False,False,True,False,False,False,True,{}
https://aimpie.design/,https://p20v.com/,True,200,,"Best AI Image Editor Online — Edit, Generate & Fix Photos Instantly | P20V | P20V",editorial_freeform,medium,2,11,False,True,False,False,False,False,False,True,True,True,{}
https://www.raycast.com/,https://www.raycast.com/,True,200,,Raycast - Your shortcut to everything,app-shell_or_js,high,0,99,False,False,False,False,True,False,False,True,True,True,"{""square-ish"": 78, ""landscape"": 1, ""ultrawide"": 1}"
https://designengineer.io/,https://designengineer.io/,True,200,,Design Engineer Jobs,app-shell_or_js,high,1,53,False,True,True,False,False,False,False,True,True,True,"{""square-ish"": 53}"
https://www.chaingpt.org/,https://www.chaingpt.org/,True,200,,ChainGPT - Unleash The Power of Blockchain AI,app-shell_or_js,high,1,1493,True,True,True,False,True,True,True,True,True,True,"{""square-ish"": 1, ""ultrawide"": 1}"
https://www.angellist.com/2023,https://www.angellist.com/2023,True,200,,2023 Year in Review | AngelList,app-shell_or_js,medium,1,1,False,True,False,False,False,True,False,False,False,True,"{""square-ish"": 1}"
https://remotejobs.com/,https://www.remotejobs.com/,True,200,,"Remote jobs: design, engineering, finance, marketing, management | Rem",app-shell_or_js,high,1,49,False,True,True,False,False,False,False,True,False,True,"{""square-ish"": 49}"
https://shawnlukas.com/,https://shawnlukas.com/,True,200,,Lab,app-shell_or_js,low,0,0,False,True,True,False,False,True,False,False,False,True,{}
https://storytime.xyzal.com/,https://storytime.xyzal.com/,True,200,,Storytime With Nigel,editorial_freeform,high,2,42,False,False,False,False,False,False,False,False,True,True,{}
https://www.apple.com/ipad-pro/,https://www.apple.com/ipad-pro/,True,200,,iPad Pro - Apple,sectioned,high,21,636,True,True,True,True,True,True,True,False,True,True,{}
https://www.torontotechweek2024.com/,https://www.torontotechweek2024.com/,False,,URLError: <urlopen error [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007)>,,,,,,,,,,,,,,,,
https://www.blitzit.app/,https://www.blitzit.app/,True,200,,"To Do List, Pomodoro, and Task Management App | Blitzit",sectioned,high,6,536,False,True,False,False,True,True,True,False,True,True,"{""square-ish"": 45, ""ultrawide"": 10, ""portrait"": 17, ""landscape"": 6}"
https://fura.com/,https://fura.com/,True,200,,Fura,sectioned,high,10,28,False,False,False,False,False,False,True,False,False,True,{}
https://arocksworld.com/,https://arocksworld.com/,True,200,,AROCK — Welcome,editorial_freeform,low,0,0,False,False,False,False,False,False,False,False,False,True,{}
https://vanschneider.com/,https://vanschneider.com/,True,200,,Tobias van Schneider — Creative Direction - House of van Schneider,sectioned,high,19,159,False,True,False,False,False,True,True,False,False,True,"{""landscape"": 48, ""ultrawide"": 1, ""portrait"": 18, ""square-ish"": 5}"
https://rekki.com/,https://rekki.com/,True,200,,REKKI - Office robots built for wholesale distributors,editorial_freeform,high,2,37,False,True,False,False,True,True,False,True,True,True,"{""landscape"": 23, ""square-ish"": 10, ""ultrawide"": 4}"
https://www.eseagency.ch/en,https://www.eseagency.ch/en,True,200,,ESE Agency – Your advertising agency from Zurich,editorial_freeform,high,0,60,False,False,False,False,True,True,True,True,True,True,"{""square-ish"": 10, ""landscape"": 2}"
https://yinger.dev/,https://yinger.dev/,True,200,,Max Yinger ☞ UI Engineer,editorial_freeform,low,0,0,False,True,False,False,False,False,False,False,False,True,{}
https://onmi.io/,https://onmi.io/,True,200,,ONMI,sectioned,high,11,32,False,False,False,False,False,False,True,True,True,True,"{""landscape"": 4, ""ultrawide"": 7, ""square-ish"": 10, ""portrait"": 6}"
https://shuttle.zip/,https://shuttle.zip/new/s/space/,True,200,,Shuttle – Your files. Your rules.,editorial_freeform,low,1,2,False,False,False,False,False,False,False,False,True,True,{}
https://linear.app/homepage,https://linear.app/homepage,True,200,,Linear – The system for product development,sectioned,high,8,38,False,True,False,False,True,True,False,True,False,True,"{""landscape"": 5, ""square-ish"": 30}"
https://www.pixelwrld.co/droppable,https://www.pixelwrld.co/droppable,False,308,HTTPError,,,,,,,,,,,,,,,,
https://www.gopidge.com/,https://www.gopidge.com/,True,200,,,editorial_freeform,low,0,1,False,False,False,False,False,False,False,False,False,True,{}
https://www.t72t.com/,https://www.t72t.com/,True,200,,Experimental Display Type — TYPO72TYPO,app-shell_or_js,low,0,1,False,False,False,False,False,True,False,False,False,True,{}
https://jinsupark.com/,https://jinsupark.com/,False,,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1007)>,,,,,,,,,,,,,,,,
https://gokulkrishnan.com/,https://gokulkrishnan.com/,True,200,,Gokul Krishnan - UI/UX and Design @ 2024 Portfolio,app-shell_or_js,high,0,28,False,False,False,False,True,True,False,True,True,True,{}
https://www.lapz.io/,https://www.lapz.io/,True,200,,Lapz: Watch F1® Races in Apple Vision Pro,sectioned,high,8,32,True,False,False,False,False,True,True,True,True,True,"{""ultrawide"": 3, ""square-ish"": 5}"
https://trigger.dev/,https://trigger.dev/,True,200,,Trigger.dev | The open source platform for durable AI agents,sectioned,high,16,85,False,True,False,False,False,True,True,False,True,True,{}
https://www.zbs.capital/,https://www.zbs.capital/,True,200,,ZBS Capital,editorial_freeform,high,0,242,False,True,True,False,False,True,False,True,True,True,{}
https://www.heyvalentin.club/,https://www.heyvalentin.club/,True,200,,hey.Valentin – Freelance Product Designer & Illustrator,sectioned,high,5,38,False,True,False,False,False,False,False,True,True,True,{}
https://www.shotwithkino.com/,https://www.shotwithkino.com/,True,200,,Kino — Pro Video Camera for iPhone,sectioned,high,4,41,True,False,False,False,False,True,False,True,True,True,{}
https://festina.vc/,https://festina.vc/,True,200,,Festina,app-shell_or_js,low,0,7,False,True,False,False,True,True,True,True,True,True,"{""square-ish"": 2, ""ultrawide"": 2}"
https://retool.com/,https://retool.com/,True,200,,"Build internal software better, with AI. | Retool",sectioned,high,7,136,True,True,False,False,False,True,True,True,True,True,"{""square-ish"": 26, ""landscape"": 26}"
https://blok.so/,https://www.blok.so/,True,200,,The #1 Screen Time Product | Blok,editorial_freeform,high,2,142,False,True,False,False,False,False,False,True,False,True,"{""square-ish"": 1}"
https://playlist.studio/,https://playlist.studio/,True,200,,Playlist Studio,app-shell_or_js,high,0,160,False,True,False,False,False,True,True,False,True,True,{}
https://www.timedrift.live/,https://www.timedrift.live/,True,200,,Timedrift - Visual Time Management & Focus Tool,editorial_freeform,low,1,0,False,False,False,False,False,False,False,False,False,True,{}
https://www.hyperstudio.org/,https://www.hyperstudio.org/,True,200,,Hyperstudio – Branding & Websites,sectioned,high,57,69,False,False,False,False,False,True,False,False,False,True,{}
https://www.warp.dev/,https://www.warp.dev/,True,200,,Warp — The Open Platform for Automating Development,sectioned,high,10,35,True,True,True,False,True,True,False,True,False,True,"{""square-ish"": 5, ""landscape"": 1}"
https://deeo.studio/,https://deeo.studio/,True,200,,"Deeo Studio – Brand, web, and digital experiences",editorial_freeform,high,3,44,False,True,False,False,True,True,True,False,True,True,"{""square-ish"": 3, ""landscape"": 16, ""portrait"": 1}"
https://www.squarespace.com/refresh,https://www.squarespace.com/refresh,True,200,,"Squarespace Refresh 2025: Built to Stand Out, Ready to Scale — Squarespace",sectioned,high,14,260,True,False,True,True,True,True,True,True,True,True,"{""portrait"": 24, ""landscape"": 9, ""square-ish"": 2}"
https://hex.tech/,https://hex.tech/,True,200,,Make everyone a data person,app-shell_or_js,high,0,35,False,True,False,False,True,True,False,True,True,True,"{""ultrawide"": 11, ""portrait"": 1, ""landscape"": 7, ""square-ish"": 1}"
https://www.framer.com/plugins/,https://www.framer.com/plugins/,True,200,,Framer plugins: Extend what Framer can do,sectioned,high,12,350,False,True,False,False,True,True,False,False,True,True,"{""square-ish"": 30, ""portrait"": 50}"
https://height.app/,https://height.app/,False,,URLError: <urlopen error [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1007)>,,,,,,,,,,,,,,,,
https://framer.studio/,https://framer.studio/,True,200,,Publish it with Framer Studio,editorial_freeform,low,0,0,False,False,False,False,True,True,False,False,False,True,{}
https://www.shareio.app/,https://shareio.app/,False,403,HTTPError,,,,,,,,,,,,,,,,
https://modal.com/,https://modal.com/,True,200,,Modal: High-performance AI infrastructure,sectioned,medium,11,14,True,True,True,False,False,True,True,False,False,True,{}
https://www.13g.fr/,https://www.13g.fr/,True,200,,Treize grammes - Agence de Branding,sectioned,high,11,50,True,True,True,False,False,True,True,True,True,True,{}
https://www.cursor.com/,https://www.cursor.com/,False,308,HTTPError,,,,,,,,,,,,,,,,
https://betterstack.com/,https://betterstack.com/,True,200,,"Better Stack - 30x cheaper than Datadog, Exceptional support",sectioned,high,15,129,True,True,False,False,False,False,False,False,False,True,"{""ultrawide"": 2, ""square-ish"": 13, ""landscape"": 24, ""portrait"": 41}"
https://blocks.shawnlukas.com/,https://blocks.shawnlukas.com/,True,200,,Blocks,editorial_freeform,high,0,82,False,True,False,False,False,True,True,False,False,True,{}
https://www.osmo.supply/,https://www.osmo.supply/,True,200,,Osmo - Dev Toolkit Built to Flex,sectioned,high,17,109,True,False,True,False,False,True,True,True,False,True,"{""landscape"": 4}"
https://www.tiempo.fitness/,https://www.tiempo.fitness/,True,200,,Tiempo,editorial_freeform,high,3,264,False,False,False,False,True,True,True,True,True,True,"{""portrait"": 5, ""square-ish"": 65}"
https://www.fey.com/features/earnings,https://fey.com/features/earnings,True,200,,Fey joined Wealthsimple,editorial_freeform,low,0,1,False,True,False,False,False,True,False,False,False,True,"{""ultrawide"": 1}"
https://heyorbi.com/,https://heyorbi.com/,True,200,,Orbi | The easiest way to find freelance leads,sectioned,high,4,41,False,True,False,False,False,True,False,True,False,True,{}
https://www.slash.com/,https://www.slash.com/,True,200,,"Business Banking, Cards & Treasury | Slash",sectioned,high,13,72,True,True,True,False,False,True,True,True,True,True,"{""ultrawide"": 15, ""square-ish"": 21, ""landscape"": 24}"
https://antimetal.com/,https://antimetal.com/,True,200,,Antimetal,sectioned,high,12,19,False,True,False,False,False,True,False,True,True,True,"{""landscape"": 1, ""ultrawide"": 2, ""square-ish"": 1}"
https://fey.com/features/finder,https://fey.com/features/finder,True,200,,Fey joined Wealthsimple,editorial_freeform,low,0,1,False,True,False,False,False,True,False,False,False,True,"{""ultrawide"": 1}"
https://usetool.bar/,https://usetool.bar/,True,200,,Toolbar — AI test automation for web apps,editorial_freeform,medium,2,1,False,False,False,False,False,False,False,False,False,True,{}
